Column1	Company Name	Status Mission	Country	Year	Mission Outcome Summary	Mission Outcome Sort Order
2993	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3001	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3006	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3007	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3010	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3012	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3015	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3023	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3032	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3035	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3036	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3040	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3042	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3043	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3053	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3054	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3056	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3063	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3068	RVSN USSR	Success	 Kazakhstan	1974	Success	1
3072	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3077	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3086	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3089	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3102	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3108	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3114	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3117	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3133	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3135	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3158	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3163	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3166	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3168	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3169	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3173	RVSN USSR	Success	 Kazakhstan	1973	Success	1
3183	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3185	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3204	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3208	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3210	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3216	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3224	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3226	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3229	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3232	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3234	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3235	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3245	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3247	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3253	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3265	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3266	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3268	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3272	RVSN USSR	Success	 Kazakhstan	1972	Success	1
3276	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3281	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3284	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3287	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3305	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3309	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3310	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3317	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3321	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3323	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3325	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3331	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3335	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3337	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3339	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3343	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3347	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3349	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3350	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3353	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3358	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3361	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3367	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3374	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3376	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3377	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3378	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3388	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3391	RVSN USSR	Success	 Kazakhstan	1971	Success	1
3392	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3397	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3403	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3408	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3410	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3411	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3415	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3417	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3418	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3419	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3424	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3426	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3427	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3428	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3430	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3433	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3435	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3438	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3443	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3448	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3451	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3454	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3463	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3466	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3478	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3498	RVSN USSR	Success	 Kazakhstan	1970	Success	1
3502	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3510	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3517	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3523	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3524	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3525	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3528	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3530	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3531	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3533	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3537	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3540	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3541	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3543	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3549	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3550	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3556	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3562	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3564	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3566	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3575	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3585	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3594	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3597	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3598	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3600	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3601	RVSN USSR	Success	 Kazakhstan	1969	Success	1
3605	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3607	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3615	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3617	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3619	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3620	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3622	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3623	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3624	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3625	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3629	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3631	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3633	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3636	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3637	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3638	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3639	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3641	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3644	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3648	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3652	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3653	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3656	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3657	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3664	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3670	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3673	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3674	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3678	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3679	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3681	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3686	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3687	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3699	RVSN USSR	Success	 Kazakhstan	1968	Success	1
3705	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3721	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3722	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3723	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3724	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3727	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3728	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3729	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3732	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3736	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3738	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3739	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3744	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3747	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3748	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3750	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3753	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3755	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3764	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3768	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3769	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3772	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3775	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3781	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3783	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3789	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3795	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3804	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3808	RVSN USSR	Success	 Kazakhstan	1967	Success	1
3812	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3821	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3822	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3823	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3833	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3834	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3835	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3847	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3850	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3854	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3856	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3857	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3860	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3864	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3866	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3870	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3881	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3882	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3884	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3885	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3890	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3894	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3900	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3902	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3906	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3907	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3909	RVSN USSR	Success	 Kazakhstan	1966	Success	1
3913	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3914	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3917	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3919	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3921	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3922	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3926	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3927	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3930	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3931	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3934	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3936	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3938	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3940	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3941	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3942	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3943	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3944	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3946	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3949	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3953	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3954	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3955	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3960	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3962	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3963	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3967	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3969	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3970	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3973	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3974	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3977	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3980	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3981	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3983	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3984	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3986	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3987	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3988	RVSN USSR	Success	 Kazakhstan	1965	Success	1
3998	RVSN USSR	Success	 Kazakhstan	1965	Success	1
4004	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4007	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4011	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4012	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4014	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4015	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4018	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4021	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4023	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4024	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4026	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4030	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4031	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4033	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4035	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4036	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4041	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4042	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4045	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4047	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4048	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4057	RVSN USSR	Success	 Kazakhstan	1964	Success	1
4060	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4065	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4066	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4067	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4070	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4080	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4082	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4085	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4089	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4091	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4095	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4096	RVSN USSR	Success	 Kazakhstan	1963	Success	1
4100	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4112	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4120	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4126	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4137	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4138	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4141	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4166	RVSN USSR	Success	 Kazakhstan	1962	Success	1
4205	RVSN USSR	Success	 Kazakhstan	1961	Success	1
4218	RVSN USSR	Success	 Kazakhstan	1961	Success	1
4222	RVSN USSR	Success	 Kazakhstan	1961	Success	1
4224	RVSN USSR	Success	 Kazakhstan	1961	Success	1
4230	RVSN USSR	Success	 Kazakhstan	1961	Success	1
4240	RVSN USSR	Success	 Kazakhstan	1960	Success	1
4252	RVSN USSR	Success	 Kazakhstan	1960	Success	1
4262	RVSN USSR	Success	 Kazakhstan	1960	Success	1
4276	RVSN USSR	Success	 Kazakhstan	1959	Success	1
4279	RVSN USSR	Success	 Kazakhstan	1959	Success	1
4313	RVSN USSR	Success	 Kazakhstan	1958	Success	1
4322	RVSN USSR	Success	 Kazakhstan	1957	Success	1
4323	RVSN USSR	Success	 Kazakhstan	1957	Success	1
11	ExPace	Failure	 China	2020	Failure	2
15	Rocket Lab	Failure	 New Zealand	2020	Failure	2
36	CASC	Failure	 China	2020	Failure	2
43	CASC	Failure	 China	2020	Failure	2
52	ISA	Failure	 Iran	2020	Failure	2
91	Exos	Failure	 New Mexico	2019	Failure	2
124	Arianespace	Failure	 France	2019	Failure	2
137	CASC	Failure	 China	2019	Failure	2
152	OneSpace	Failure	 China	2019	Failure	2
163	ISA	Failure	 Iran	2019	Failure	2
169	ISA	Failure	 Iran	2019	Failure	2
202	Landspace	Failure	 China	2018	Failure	2
208	Roscosmos	Failure	 Kazakhstan	2018	Failure	2
301	Roscosmos	Failure	 Russia	2017	Failure	2
324	ISRO	Failure	 India	2017	Failure	2
335	ISA	Failure	 Iran	2017	Failure	2
338	CASC	Failure	 China	2017	Failure	2
353	Rocket Lab	Failure	 New Zealand	2017	Failure	2
377	JAXA	Failure	 Japan	2017	Failure	2
392	Roscosmos	Failure	 Kazakhstan	2016	Failure	2
414	CASC	Failure	 China	2016	Failure	2
481	Sandia	Failure	 Pacific Missile Range Facility	2015	Failure	2
515	ISA	Failure	 Iran	2015	Failure	2
601	VKS RF	Failure	 Kazakhstan	2013	Failure	2
617	Sea Launch	Failure	 Pacific Ocean	2013	Failure	2
632	ISA	Failure	 Iran	2012	Failure	2
646	ISA	Failure	 Iran	2012	Failure	2
653	KCST	Failure	 North Korea	2012	Failure	2
703	ISRO	Failure	 India	2010	Failure	2
721	KARI	Failure	 South Korea	2010	Failure	2
731	ISRO	Failure	 India	2010	Failure	2
757	KARI	Failure	 South Korea	2009	Failure	2
775	KCST	Failure	 North Korea	2009	Failure	2
806	ISA	Failure	 Iran	2008	Failure	2
885	Sea Launch	Failure	 Pacific Ocean	2007	Failure	2
910	Kosmotras	Failure	 Kazakhstan	2006	Failure	2
913	ISRO	Failure	 India	2006	Failure	2
944	Eurockot	Failure	 Russia	2005	Failure	2
957	SRC	Failure	 Barents Sea	2005	Failure	2
958	VKS RF	Failure	 Russia	2005	Failure	2
987	IAI	Failure	 Israel	2004	Failure	2
1018	MHI	Failure	 Japan	2003	Failure	2
1029	CASIC	Failure	 China	2003	Failure	2
1070	Arianespace	Failure	 France	2002	Failure	2
1079	CASIC	Failure	 China	2002	Failure	2
1157	VKS RF	Failure	 Russia	2000	Failure	2
1165	VKS RF	Failure	 Russia	2000	Failure	2
1202	Sea Launch	Failure	 Pacific Ocean	2000	Failure	2
1207	ISAS	Failure	 Japan	2000	Failure	2
1221	AEB	Failure	 Brazil	1999	Failure	2
1227	MHI	Failure	 Japan	1999	Failure	2
1292	VKS RF	Failure	 Kazakhstan	1998	Failure	2
1294	KCST	Failure	 North Korea	1998	Failure	2
1335	IAI	Failure	 Israel	1998	Failure	2
1354	AEB	Failure	 Brazil	1997	Failure	2
1387	VKS RF	Failure	 Kazakhstan	1997	Failure	2
1441	ESA	Failure	 France	1996	Failure	2
1462	CASC	Failure	 China	1996	Failure	2
1517	MITT	Failure	 Russia	1995	Failure	2
1526	CASC	Failure	 China	1995	Failure	2
1536	Arianespace	Failure	 France	1994	Failure	2
1573	VKS RF	Failure	 Russia	1994	Failure	2
1593	Arianespace	Failure	 France	1994	Failure	2
1609	ISRO	Failure	 India	1993	Failure	2
1658	CASC	Failure	 China	1992	Failure	2
1841	Arianespace	Failure	 France	1990	Failure	2
1933	ISRO	Failure	 India	1988	Failure	2
2006	ISRO	Failure	 India	1987	Failure	2
2061	Arianespace	Failure	 France	1986	Failure	2
2112	Arianespace	Failure	 France	1985	Failure	2
2310	ESA	Failure	 France	1982	Failure	2
2462	ESA	Failure	 France	1980	Failure	2
2502	ISRO	Failure	 India	1979	Failure	2
2504	CASC	Failure	 China	1979	Failure	2
2765	CASC	Failure	 China	1976	Failure	2
2849	ISAS	Failure	 Japan	1976	Failure	2
2987	CASC	Failure	 China	1974	Failure	2
3018	CASC	Failure	 China	1974	Failure	2
3110	CASC	Failure	 China	1973	Failure	2
3145	CNES	Failure	 France	1973	Failure	2
3285	CNES	Failure	 France	1971	Failure	2
3299	CECLES	Failure	 France	1971	Failure	2
3413	RAE	Failure	 Australia	1970	Failure	2
3432	ISAS	Failure	 Japan	1970	Failure	2
3462	CECLES	Failure	 Australia	1970	Failure	2
3509	CASC	Failure	 China	1969	Failure	2
3529	UT	Failure	 Japan	1969	Failure	2
3548	CECLES	Failure	 Australia	1969	Failure	2
3787	UT	Failure	 Japan	1967	Failure	2
3813	UT	Failure	 Japan	1966	Failure	2
3840	UT	Failure	 Japan	1966	Failure	2
106	ISA	Prelaunch Failure	 Iran	2019	Failure	2
127	Exos	Partial Failure	 New Mexico	2019	Failure	2
157	Exos	Partial Failure	 New Mexico	2019	Failure	2
219	Exos	Partial Failure	 New Mexico	2018	Failure	2
277	Arianespace	Partial Failure	 France	2018	Failure	2
336	Roscosmos	Partial Failure	 Kazakhstan	2017	Failure	2
344	CASC	Partial Failure	 China	2017	Failure	2
381	CASC	Partial Failure	 China	2016	Failure	2
476	VKS RF	Partial Failure	 Russia	2015	Failure	2
542	Arianespace	Partial Failure	 France	2014	Failure	2
621	VKS RF	Partial Failure	 Russia	2013	Failure	2
698	VKS RF	Partial Failure	 Russia	2011	Failure	2
821	Land Launch	Partial Failure	 Kazakhstan	2008	Failure	2
856	ISRO	Partial Failure	 India	2007	Failure	2
973	VKS RF	Partial Failure	 Russia	2004	Failure	2
1032	AEB	Prelaunch Failure	 Brazil	2003	Failure	2
1136	Arianespace	Partial Failure	 France	2001	Failure	2
1145	ISRO	Partial Failure	 India	2001	Failure	2
1309	VKS RF	Partial Failure	 Russia	1998	Failure	2
1329	MHI	Partial Failure	 Japan	1998	Failure	2
1339	ILS	Partial Failure	 Kazakhstan	1997	Failure	2
1355	ESA	Partial Failure	 France	1997	Failure	2
1362	ISRO	Partial Failure	 India	1997	Failure	2
1429	CASC	Partial Failure	 China	1996	Failure	2
1487	VKS RF	Partial Failure	 Russia	1995	Failure	2
1528	ISAS	Partial Failure	 Japan	1995	Failure	2
1537	CASC	Partial Failure	 China	1994	Failure	2
1717	CASC	Partial Failure	 China	1991	Failure	2
1889	ISRO	Partial Failure	 India	1989	Failure	2
2223	CASC	Partial Failure	 China	1984	Failure	2
2402	ISRO	Partial Failure	 India	1981	Failure	2
2532	MHI	Partial Failure	 Japan	1979	Failure	2
3803	Arm??e de l'Air	Partial Failure	 France	1967	Failure	2
3	Roscosmos	Success	 Kazakhstan	2020	Success	1
6	Roscosmos	Success	 Kazakhstan	2020	Success	1
13	IAI	Success	 Israel	2020	Success	1
21	Rocket Lab	Success	 New Zealand	2020	Success	1
31	ExPace	Success	 China	2020	Success	1
33	Roscosmos	Success	 Kazakhstan	2020	Success	1
35	IRGC	Success	 Shahrud Missile Test Site	2020	Success	1
37	Roscosmos	Success	 Kazakhstan	2020	Success	1
55	Rocket Lab	Success	 New Zealand	2020	Success	1
59	ExPace	Success	 China	2020	Success	1
65	Roscosmos	Success	 Kazakhstan	2019	Success	1
72	ISRO	Success	 India	2019	Success	1
74	ExPace	Success	 China	2019	Success	1
75	ExPace	Success	 China	2019	Success	1
76	Roscosmos	Success	 Kazakhstan	2019	Success	1
77	Rocket Lab	Success	 New Zealand	2019	Success	1
80	ISRO	Success	 India	2019	Success	1
84	ExPace	Success	 China	2019	Success	1
86	ExPace	Success	 China	2019	Success	1
